Time,Distance,PID
4911.68,-2.0,0.0
4911.683,-2.0,0.0
4911.684,-2.0,0.0
4911.686,-2.0,0.0
4911.687,-2.0,0.0
4911.691,-2.0,0.0
4911.692,-2.0,0.0
4911.693,-2.0,0.0
4911.695,-2.0,0.0
4911.696,-2.0,0.0
4911.697,-2.0,0.0
4911.699,-2.0,0.0
4911.7,-2.0,0.0
4911.702,-2.0,0.0
4911.704,-2.0,0.0
4911.705,-2.0,0.0
4911.707,-3.0,-54.0
4911.709,-2.0,53.0
4911.719,-2.0,0.0
4911.725,-2.0,0.0
4911.726,-2.0,0.0
4911.729,-2.0,0.0
4911.731,-2.0,0.0
4911.732,-2.0,0.0
4911.734,-2.0,0.0
4911.74,-2.0,0.0
4911.741,-2.0,0.0
4911.743,-2.0,0.0
4911.744,-2.0,0.0
4911.747,-2.0,0.0
4911.749,-2.0,0.0
4911.75,-2.0,0.0
4911.752,-2.0,0.0
4911.753,-2.0,0.0
4911.754,-2.0,0.0
4911.756,-2.0,0.0
4911.757,-2.0,0.0
4911.76,-2.0,0.0
4911.761,-2.0,0.0
4911.762,-2.0,0.0
4911.764,-2.0,0.0
4911.765,-2.0,0.0
4911.771,-2.0,0.0
4911.772,-2.0,0.0
4911.773,-2.0,0.0
4911.775,-2.0,0.0
4911.777,-2.0,0.0
4911.778,-2.0,0.0
4911.78,-2.0,0.0
4911.781,-2.0,0.0
4911.785,-2.0,0.0
4911.786,-2.0,0.0
4911.787,-2.0,0.0
4911.789,-2.0,0.0
4911.79,-2.0,0.0
4911.793,-2.0,0.0
4911.795,-2.0,0.0
4911.796,-2.0,0.0
4911.798,-2.0,0.0
4911.799,-2.0,0.0
4911.8,-2.0,0.0
4911.802,-2.0,0.0
4911.803,-2.0,0.0
4911.806,-2.0,0.0
4911.807,-2.0,0.0
4911.808,-2.0,0.0
4911.811,0.0,54.0
4911.816,0.0,0.0
4911.831,0.0,0.0
4911.832,0.0,0.0
4911.833,0.0,0.0
4911.835,0.0,0.0
4911.836,0.0,0.0
4911.842,0.0,0.0
4911.844,0.0,0.0
4911.845,0.0,0.0
4911.849,0.0,0.0
4911.85,0.0,0.0
4911.851,0.0,0.0
4911.853,0.0,0.0
4911.854,0.0,0.0
4911.855,0.0,0.0
4911.857,0.0,0.0
4911.858,0.0,0.0
4911.86,0.0,0.0
4911.862,0.0,0.0
4911.863,0.0,0.0
4911.865,0.0,0.0
4911.866,0.0,0.0
4911.872,0.0,0.0
4911.873,0.0,0.0
4911.874,0.0,0.0
4911.876,0.0,0.0
4911.877,0.0,0.0
4911.883,0.0,0.0
4911.884,0.0,0.0
4911.885,0.0,0.0
4911.887,0.0,0.0
4911.889,0.0,0.0
4911.891,0.0,0.0
4911.892,0.0,0.0
4911.893,0.0,0.0
4911.897,0.0,0.0
4911.898,0.0,0.0
4911.9,0.0,0.0
4911.901,0.0,0.0
4911.902,0.0,0.0
4911.906,0.0,0.0
4911.907,0.0,0.0
4911.909,0.0,0.0
4911.91,0.0,0.0
4911.912,1.0,53.0
4911.913,1.0,0.0
4911.919,1.0,0.0
4911.921,1.0,0.0
4911.922,1.0,0.0
4911.928,1.0,0.0
4911.93,1.0,0.0
4911.931,1.0,0.0
4911.932,1.0,0.0
4911.938,1.0,0.0
4911.939,1.0,0.0
4911.941,1.0,0.0
4911.942,1.0,0.0
4911.944,1.0,0.0
4911.946,1.0,0.0
4911.947,1.0,0.0
4911.949,1.0,0.0
4911.95,1.0,0.0
4911.953,1.0,0.0
4911.955,1.0,0.0
4911.956,1.0,0.0
4911.958,1.0,0.0
4911.961,1.0,0.0
4911.962,1.0,0.0
4911.964,1.0,0.0
4911.965,1.0,0.0
4911.967,1.0,0.0
4911.968,1.0,0.0
4911.969,1.0,0.0
4911.971,1.0,0.0
4911.972,1.0,0.0
4911.974,1.0,0.0
4911.976,1.0,0.0
4911.977,1.0,0.0
4911.979,1.0,0.0
4911.985,1.0,0.0
4911.986,1.0,0.0
4911.988,1.0,0.0
4911.989,1.0,0.0
4911.995,1.0,0.0
4911.996,1.0,0.0
4911.997,1.0,0.0
4911.999,1.0,0.0
4912.004,1.0,0.0
4912.005,1.0,0.0
4912.007,1.0,0.0
4912.008,1.0,0.0
4912.011,1.0,0.0
4912.013,-1.0,-58.0
4912.014,-1.0,0.0
4912.02,-1.0,0.0
4912.021,-1.0,0.0
4912.023,-1.0,0.0
4912.024,-1.0,0.0
4912.028,-1.0,0.0
4912.029,-1.0,0.0
4912.03,-1.0,0.0
4912.032,-1.0,0.0
4912.033,-1.0,0.0
4912.035,-1.0,0.0
4912.036,-1.0,0.0
4912.037,-1.0,0.0
4912.04,-1.0,0.0
4912.041,-1.0,0.0
4912.042,-1.0,0.0
4912.044,-1.0,0.0
4912.045,-1.0,0.0
4912.049,-1.0,0.0
4912.05,-1.0,0.0
4912.051,-1.0,0.0
4912.053,-1.0,0.0
4912.056,-1.0,0.0
4912.058,-1.0,0.0
4912.059,-1.0,0.0
4912.06,-1.0,0.0
4912.062,-1.0,0.0
4912.063,-1.0,0.0
4912.065,-1.0,0.0
4912.066,-1.0,0.0
4912.068,-1.0,0.0
4912.07,-1.0,0.0
4912.071,-1.0,0.0
4912.073,-1.0,0.0
4912.074,-1.0,0.0
4912.079,-1.0,0.0
4912.081,-1.0,0.0
4912.082,-1.0,0.0
4912.084,-1.0,0.0
4912.086,-1.0,0.0
4912.087,-1.0,0.0
4912.089,-1.0,0.0
4912.09,-1.0,0.0
4912.093,-1.0,0.0
4912.095,-1.0,0.0
4912.096,-1.0,0.0
4912.098,-1.0,0.0
4912.099,-1.0,0.0
4912.105,-1.0,0.0
4912.107,-1.0,0.0
4912.108,-1.0,0.0
4912.112,-1.0,0.0
4912.113,-1.0,0.0
4912.115,-2.0,-54.0
4912.116,-2.0,0.0
4912.122,-2.0,0.0
4912.122,-2.0,0.0
4912.123,-2.0,0.0
4912.125,-2.0,0.0
4912.126,-2.0,0.0
4912.127,-2.0,0.0
4912.128,-2.0,0.0
4912.128,-2.0,0.0
4912.129,-2.0,0.0
4912.13,-2.0,0.0
4912.136,-2.0,0.0
4912.136,-2.0,0.0
4912.137,-2.0,0.0
4912.138,-2.0,0.0
4912.139,-2.0,0.0
4912.14,-2.0,0.0
4912.145,-2.0,0.0
4912.145,-2.0,0.0
4912.146,-2.0,0.0
4912.147,-2.0,0.0
4912.148,-2.0,0.0
4912.148,-2.0,0.0
4912.149,-2.0,0.0
4912.15,-2.0,0.0
4912.155,-2.0,0.0
4912.156,-2.0,0.0
4912.157,-2.0,0.0
4912.157,-2.0,0.0
4912.158,-2.0,0.0
4912.159,-2.0,0.0
4912.16,-2.0,0.0
4912.165,-2.0,0.0
4912.165,-2.0,0.0
4912.166,-2.0,0.0
4912.167,-2.0,0.0
4912.168,-2.0,0.0
4912.169,-2.0,0.0
4912.169,-2.0,0.0
4912.17,-2.0,0.0
4912.173,-2.0,0.0
4912.174,-2.0,0.0
4912.175,-2.0,0.0
4912.175,-2.0,0.0
4912.176,-2.0,0.0
4912.177,-2.0,0.0
4912.178,-2.0,0.0
4912.183,-2.0,0.0
4912.183,-2.0,0.0
4912.184,-2.0,0.0
4912.185,-2.0,0.0
4912.186,-2.0,0.0
4912.187,-2.0,0.0
4912.187,-2.0,0.0
4912.188,-2.0,0.0
4912.19,-2.0,0.0
4912.191,-2.0,0.0
4912.192,-2.0,0.0
4912.192,-2.0,0.0
4912.193,-2.0,0.0
4912.194,-2.0,0.0
4912.195,-2.0,0.0
4912.198,-2.0,0.0
4912.198,-2.0,0.0
4912.199,-2.0,0.0
4912.2,-2.0,0.0
4912.201,-2.0,0.0
4912.202,-2.0,0.0
4912.202,-2.0,0.0
4912.203,-2.0,0.0
4912.206,-2.0,0.0
4912.207,-2.0,0.0
4912.208,-2.0,0.0
4912.208,-2.0,0.0
4912.209,-2.0,0.0
4912.21,-2.0,0.0
4912.211,-2.0,0.0
4912.212,-2.0,0.0
4912.213,-2.0,0.0
4912.214,-2.0,0.0
4912.217,-1.0,51.0
4912.219,-1.0,0.0
4912.223,-1.0,0.0
4912.224,-1.0,0.0
4912.229,-1.0,0.0
4912.23,-1.0,0.0
4912.23,-1.0,0.0
4912.231,-1.0,0.0
4912.232,-1.0,0.0
4912.233,-1.0,0.0
4912.234,-1.0,0.0
4912.236,-1.0,0.0
4912.237,-1.0,0.0
4912.238,-1.0,0.0
4912.239,-1.0,0.0
4912.24,-1.0,0.0
4912.24,-1.0,0.0
4912.241,-1.0,0.0
4912.242,-1.0,0.0
4912.245,-1.0,0.0
4912.246,-1.0,0.0
4912.246,-1.0,0.0
4912.247,-1.0,0.0
4912.248,-1.0,0.0
4912.249,-1.0,0.0
4912.25,-1.0,0.0
4912.255,-1.0,0.0
4912.256,-1.0,0.0
4912.257,-1.0,0.0
4912.258,-1.0,0.0
4912.259,-1.0,0.0
4912.259,-1.0,0.0
4912.26,-1.0,0.0
4912.263,-1.0,0.0
4912.264,-1.0,0.0
4912.265,-1.0,0.0
4912.265,-1.0,0.0
4912.266,-1.0,0.0
4912.267,-1.0,0.0
4912.268,-1.0,0.0
4912.269,-1.0,0.0
4912.269,-1.0,0.0
4912.27,-1.0,0.0
4912.271,-1.0,0.0
4912.272,-1.0,0.0
4912.273,-1.0,0.0
4912.273,-1.0,0.0
4912.274,-1.0,0.0
4912.276,-1.0,0.0
4912.277,-1.0,0.0
4912.277,-1.0,0.0
4912.278,-1.0,0.0
4912.279,-1.0,0.0
4912.28,-1.0,0.0
4912.281,-1.0,0.0
4912.283,-1.0,0.0
4912.284,-1.0,0.0
4912.285,-1.0,0.0
4912.286,-1.0,0.0
4912.287,-1.0,0.0
4912.287,-1.0,0.0
4912.288,-1.0,0.0
4912.289,-1.0,0.0
4912.292,-1.0,0.0
4912.293,-1.0,0.0
4912.293,-1.0,0.0
4912.294,-1.0,0.0
4912.295,-1.0,0.0
4912.296,-1.0,0.0
4912.297,-1.0,0.0
4912.297,-1.0,0.0
4912.298,-1.0,0.0
4912.299,-1.0,0.0
4912.3,-1.0,0.0
4912.301,-1.0,0.0
4912.301,-1.0,0.0
4912.302,-1.0,0.0
4912.303,-1.0,0.0
4912.305,-1.0,0.0
4912.306,-1.0,0.0
4912.306,-1.0,0.0
4912.307,-1.0,0.0
4912.308,-1.0,0.0
4912.309,-1.0,0.0
4912.31,-1.0,0.0
4912.317,0.0,0.0
4912.318,0.0,0.0
4912.319,0.0,0.0
4912.319,0.0,0.0
4912.32,0.0,0.0
4912.325,0.0,0.0
4912.326,0.0,0.0
4912.327,0.0,0.0
4912.328,0.0,0.0
4912.328,0.0,0.0
4912.329,0.0,0.0
4912.33,0.0,0.0
4912.332,0.0,0.0
4912.333,0.0,0.0
4912.333,0.0,0.0
4912.334,0.0,0.0
4912.335,0.0,0.0
4912.336,0.0,0.0
4912.336,0.0,0.0
4912.337,0.0,0.0
4912.34,0.0,0.0
4912.341,0.0,0.0
4912.342,0.0,0.0
4912.343,0.0,0.0
4912.343,0.0,0.0
4912.344,0.0,0.0
4912.345,0.0,0.0
4912.351,0.0,0.0
4912.351,0.0,0.0
4912.352,0.0,0.0
4912.353,0.0,0.0
4912.354,0.0,0.0
4912.355,0.0,0.0
4912.357,0.0,0.0
4912.358,0.0,0.0
4912.359,0.0,0.0
4912.36,0.0,0.0
4912.361,0.0,0.0
4912.361,0.0,0.0
4912.362,0.0,0.0
4912.363,0.0,0.0
4912.364,0.0,0.0
4912.365,0.0,0.0
4912.365,0.0,0.0
4912.366,0.0,0.0
4912.367,0.0,0.0
4912.368,0.0,0.0
4912.369,0.0,0.0
4912.37,0.0,0.0
4912.371,0.0,0.0
4912.372,0.0,0.0
4912.373,0.0,0.0
4912.374,0.0,0.0
4912.374,0.0,0.0
4912.375,0.0,0.0
4912.376,0.0,0.0
4912.381,0.0,0.0
4912.382,0.0,0.0
4912.383,0.0,0.0
4912.383,0.0,0.0
4912.384,0.0,0.0
4912.385,0.0,0.0
4912.386,0.0,0.0
4912.391,0.0,0.0
4912.392,0.0,0.0
4912.393,0.0,0.0
4912.394,0.0,0.0
4912.395,0.0,0.0
4912.395,0.0,0.0
4912.396,0.0,0.0
4912.401,0.0,0.0
4912.402,0.0,0.0
4912.403,0.0,0.0
4912.404,0.0,0.0
4912.404,0.0,0.0
4912.405,0.0,0.0
4912.406,0.0,0.0
4912.408,0.0,0.0
4912.409,0.0,0.0
4912.41,0.0,0.0
4912.412,0.0,0.0
4912.413,0.0,0.0
4912.417,1.0,51.0
4912.419,0.0,-54.0
4912.428,0.0,0.0
4912.435,0.0,0.0
4912.436,0.0,0.0
4912.437,0.0,0.0
4912.437,0.0,0.0
4912.438,0.0,0.0
4912.439,0.0,0.0
4912.445,0.0,0.0
4912.446,0.0,0.0
4912.446,0.0,0.0
4912.447,0.0,0.0
4912.448,0.0,0.0
4912.449,0.0,0.0
4912.452,0.0,0.0
4912.452,0.0,0.0
4912.453,0.0,0.0
4912.454,0.0,0.0
4912.455,0.0,0.0
4912.456,0.0,0.0
4912.456,0.0,0.0
4912.457,0.0,0.0
4912.458,0.0,0.0
4912.459,0.0,0.0
4912.46,0.0,0.0
4912.46,0.0,0.0
4912.461,0.0,0.0
4912.462,0.0,0.0
4912.463,0.0,0.0
4912.465,0.0,0.0
4912.465,0.0,0.0
4912.466,0.0,0.0
4912.467,0.0,0.0
4912.468,0.0,0.0
4912.469,0.0,0.0
4912.469,0.0,0.0
4912.47,0.0,0.0
4912.475,0.0,0.0
4912.476,0.0,0.0
4912.477,0.0,0.0
4912.477,0.0,0.0
4912.478,0.0,0.0
4912.479,0.0,0.0
4912.48,0.0,0.0
4912.485,0.0,0.0
4912.485,0.0,0.0
4912.486,0.0,0.0
4912.487,0.0,0.0
4912.488,0.0,0.0
4912.489,0.0,0.0
4912.489,0.0,0.0
4912.49,0.0,0.0
4912.492,0.0,0.0
4912.493,0.0,0.0
4912.494,0.0,0.0
4912.494,0.0,0.0
4912.495,0.0,0.0
4912.496,0.0,0.0
4912.497,0.0,0.0
4912.5,0.0,0.0
4912.5,0.0,0.0
4912.501,0.0,0.0
4912.502,0.0,0.0
4912.503,0.0,0.0
4912.504,0.0,0.0
4912.504,0.0,0.0
4912.505,0.0,0.0
4912.509,0.0,0.0
4912.51,0.0,0.0
4912.511,0.0,0.0
4912.513,0.0,0.0
4912.514,0.0,0.0
4912.516,0.0,0.0
4912.517,0.0,0.0
4912.518,0.0,0.0
4912.522,0.0,0.0
4912.523,0.0,0.0
4912.523,0.0,0.0
4912.524,0.0,0.0
4912.525,0.0,0.0
4912.526,0.0,0.0
4912.531,0.0,0.0
4912.531,0.0,0.0
4912.532,0.0,0.0
4912.533,0.0,0.0
4912.534,0.0,0.0
4912.535,0.0,0.0
4912.535,0.0,0.0
4912.536,0.0,0.0
4912.541,0.0,0.0
4912.542,0.0,0.0
4912.543,0.0,0.0
4912.543,0.0,0.0
4912.544,0.0,0.0
4912.545,0.0,0.0
4912.546,0.0,0.0
4912.551,0.0,0.0
4912.552,0.0,0.0
4912.552,0.0,0.0
4912.553,0.0,0.0
4912.554,0.0,0.0
4912.555,0.0,0.0
4912.556,0.0,0.0
4912.557,0.0,0.0
4912.558,0.0,0.0
4912.559,0.0,0.0
4912.56,0.0,0.0
4912.561,0.0,0.0
4912.561,0.0,0.0
4912.562,0.0,0.0
4912.563,0.0,0.0
4912.566,0.0,0.0
4912.567,0.0,0.0
4912.567,0.0,0.0
4912.568,0.0,0.0
4912.569,0.0,0.0
4912.57,0.0,0.0
4912.571,0.0,0.0
4912.573,0.0,0.0
4912.574,0.0,0.0
4912.575,0.0,0.0
4912.576,0.0,0.0
4912.577,0.0,0.0
4912.577,0.0,0.0
4912.578,0.0,0.0
4912.579,0.0,0.0
4912.58,0.0,0.0
4912.581,0.0,0.0
4912.581,0.0,0.0
4912.582,0.0,0.0
4912.583,0.0,0.0
4912.584,0.0,0.0
4912.585,0.0,0.0
4912.586,0.0,0.0
4912.587,0.0,0.0
4912.588,0.0,0.0
4912.589,0.0,0.0
4912.59,0.0,0.0
4912.59,0.0,0.0
4912.591,0.0,0.0
4912.592,0.0,0.0
4912.597,0.0,0.0
4912.598,0.0,0.0
4912.599,0.0,0.0
4912.599,0.0,0.0
4912.6,0.0,0.0
4912.601,0.0,0.0
4912.602,0.0,0.0
4912.607,0.0,0.0
4912.609,0.0,0.0
4912.61,0.0,0.0
4912.611,0.0,0.0
4912.614,0.0,0.0
4912.615,0.0,0.0
4912.616,0.0,0.0
4912.618,0.0,0.0
4912.619,0.0,0.0
4912.624,0.0,0.0
4912.625,0.0,0.0
4912.625,0.0,0.0
4912.626,0.0,0.0
4912.627,0.0,0.0
4912.633,0.0,0.0
4912.634,0.0,0.0
4912.634,0.0,0.0
4912.635,0.0,0.0
4912.636,0.0,0.0
4912.637,0.0,0.0
4912.64,0.0,0.0
4912.64,0.0,0.0
4912.641,0.0,0.0
4912.642,0.0,0.0
4912.643,0.0,0.0
4912.644,0.0,0.0
4912.644,0.0,0.0
4912.645,0.0,0.0
4912.646,0.0,0.0
4912.647,0.0,0.0
4912.648,0.0,0.0
4912.648,0.0,0.0
4912.649,0.0,0.0
4912.65,0.0,0.0
4912.651,0.0,0.0
4912.653,0.0,0.0
4912.653,0.0,0.0
4912.654,0.0,0.0
4912.655,0.0,0.0
4912.656,0.0,0.0
4912.657,0.0,0.0
4912.657,0.0,0.0
4912.658,0.0,0.0
4912.664,0.0,0.0
4912.665,0.0,0.0
4912.666,0.0,0.0
4912.666,0.0,0.0
4912.667,0.0,0.0
4912.668,0.0,0.0
4912.674,0.0,0.0
4912.674,0.0,0.0
4912.675,0.0,0.0
4912.676,0.0,0.0
4912.677,0.0,0.0
4912.678,0.0,0.0
4912.683,0.0,0.0
4912.683,0.0,0.0
4912.684,0.0,0.0
4912.685,0.0,0.0
4912.686,0.0,0.0
4912.686,0.0,0.0
4912.687,0.0,0.0
4912.688,0.0,0.0
4912.69,0.0,0.0
4912.691,0.0,0.0
4912.691,0.0,0.0
4912.692,0.0,0.0
4912.693,0.0,0.0
4912.694,0.0,0.0
4912.695,0.0,0.0
4912.697,0.0,0.0
4912.698,0.0,0.0
4912.699,0.0,0.0
4912.7,0.0,0.0
4912.701,0.0,0.0
4912.701,0.0,0.0
4912.703,0.0,0.0
4912.706,0.0,0.0
4912.708,0.0,0.0
4912.709,0.0,0.0
4912.71,0.0,0.0
4912.712,0.0,0.0
4912.713,0.0,0.0
4912.714,0.0,0.0
4912.716,0.0,0.0
4912.717,0.0,0.0
4912.72,0.0,0.0
4912.722,0.0,0.0
4912.723,0.0,0.0
4912.724,0.0,0.0
4912.727,0.0,0.0
4912.727,0.0,0.0
4912.728,0.0,0.0
4912.729,0.0,0.0
4912.73,0.0,0.0
4912.731,0.0,0.0
4912.731,0.0,0.0
4912.732,0.0,0.0
4912.735,0.0,0.0
4912.736,0.0,0.0
4912.737,0.0,0.0
4912.737,0.0,0.0
4912.738,0.0,0.0
4912.739,0.0,0.0
4912.74,0.0,0.0
4912.741,0.0,0.0
4912.741,0.0,0.0
4912.742,0.0,0.0
4912.743,0.0,0.0
4912.744,0.0,0.0
4912.745,0.0,0.0
4912.745,0.0,0.0
4912.746,0.0,0.0
4912.748,0.0,0.0
4912.749,0.0,0.0
4912.75,0.0,0.0
4912.75,0.0,0.0
4912.751,0.0,0.0
4912.752,0.0,0.0
4912.753,0.0,0.0
4912.758,0.0,0.0
4912.758,0.0,0.0
4912.759,0.0,0.0
4912.76,0.0,0.0
4912.761,0.0,0.0
4912.762,0.0,0.0
4912.762,0.0,0.0
4912.763,0.0,0.0
4912.768,0.0,0.0
4912.769,0.0,0.0
4912.77,0.0,0.0
4912.77,0.0,0.0
4912.771,0.0,0.0
4912.772,0.0,0.0
4912.773,0.0,0.0
4912.775,0.0,0.0
4912.776,0.0,0.0
4912.776,0.0,0.0
4912.777,0.0,0.0
4912.778,0.0,0.0
4912.779,0.0,0.0
4912.779,0.0,0.0
4912.78,0.0,0.0
4912.783,0.0,0.0
4912.784,0.0,0.0
4912.785,0.0,0.0
4912.786,0.0,0.0
4912.786,0.0,0.0
4912.787,0.0,0.0
4912.788,0.0,0.0
4912.791,0.0,0.0
4912.792,0.0,0.0
4912.792,0.0,0.0
4912.793,0.0,0.0
4912.794,0.0,0.0
4912.795,0.0,0.0
4912.796,0.0,0.0
4912.796,0.0,0.0
4912.798,0.0,0.0
4912.799,0.0,0.0
4912.8,0.0,0.0
4912.801,0.0,0.0
4912.803,0.0,0.0
4912.809,0.0,0.0
4912.81,0.0,0.0
4912.812,0.0,0.0
4912.813,0.0,0.0
4912.819,0.0,0.0
4912.821,0.0,0.0
4912.822,0.0,0.0
4912.828,0.0,0.0
4912.828,0.0,0.0
4912.829,0.0,0.0
4912.83,0.0,0.0
4912.831,0.0,0.0
4912.832,0.0,0.0
4912.836,0.0,0.0
4912.837,0.0,0.0
4912.838,0.0,0.0
4912.839,0.0,0.0
4912.84,0.0,0.0
4912.84,0.0,0.0
4912.841,0.0,0.0
4912.842,0.0,0.0
4912.846,0.0,0.0
4912.847,0.0,0.0
4912.847,0.0,0.0
4912.848,0.0,0.0
4912.849,0.0,0.0
4912.85,0.0,0.0
4912.851,0.0,0.0
4912.854,0.0,0.0
4912.855,0.0,0.0
4912.856,0.0,0.0
4912.857,0.0,0.0
4912.858,0.0,0.0
4912.858,0.0,0.0
4912.859,0.0,0.0
4912.86,0.0,0.0
4912.866,0.0,0.0
4912.867,0.0,0.0
4912.867,0.0,0.0
4912.868,0.0,0.0
4912.869,0.0,0.0
4912.87,0.0,0.0
4912.874,0.0,0.0
4912.874,0.0,0.0
4912.875,0.0,0.0
4912.876,0.0,0.0
4912.877,0.0,0.0
4912.878,0.0,0.0
4912.878,0.0,0.0
4912.879,0.0,0.0
4912.881,0.0,0.0
4912.882,0.0,0.0
4912.883,0.0,0.0
4912.883,0.0,0.0
4912.884,0.0,0.0
4912.885,0.0,0.0
4912.886,0.0,0.0
4912.888,0.0,0.0
4912.888,0.0,0.0
4912.889,0.0,0.0
4912.89,0.0,0.0
4912.891,0.0,0.0
4912.892,0.0,0.0
4912.892,0.0,0.0
4912.893,0.0,0.0
4912.896,0.0,0.0
4912.897,0.0,0.0
4912.898,0.0,0.0
4912.899,0.0,0.0
4912.9,0.0,0.0
4912.904,0.0,0.0
4912.905,0.0,0.0
4912.907,0.0,0.0
4912.908,0.0,0.0
4912.909,0.0,0.0
4912.911,0.0,0.0
4912.912,0.0,0.0
4912.913,0.0,0.0
4912.915,0.0,0.0
4912.917,0.0,0.0
4912.919,0.0,0.0
4912.92,0.0,0.0
4912.921,0.0,0.0
4912.928,0.0,0.0
4912.929,0.0,0.0
4912.93,0.0,0.0
4912.93,0.0,0.0
4912.931,0.0,0.0
4912.932,0.0,0.0
4912.937,0.0,0.0
4912.938,0.0,0.0
4912.938,0.0,0.0
4912.939,0.0,0.0
4912.94,0.0,0.0
4912.941,0.0,0.0
4912.942,0.0,0.0
4912.947,0.0,0.0
4912.947,0.0,0.0
4912.948,0.0,0.0
4912.949,0.0,0.0
4912.95,0.0,0.0
4912.95,0.0,0.0
4912.951,0.0,0.0
4912.952,0.0,0.0
4912.954,0.0,0.0
4912.955,0.0,0.0
4912.955,0.0,0.0
4912.956,0.0,0.0
4912.957,0.0,0.0
4912.958,0.0,0.0
4912.959,0.0,0.0
4912.961,0.0,0.0
4912.962,0.0,0.0
4912.963,0.0,0.0
4912.964,0.0,0.0
4912.965,0.0,0.0
4912.965,0.0,0.0
4912.966,0.0,0.0
4912.967,0.0,0.0
4912.97,0.0,0.0
4912.971,0.0,0.0
4912.971,0.0,0.0
4912.972,0.0,0.0
4912.973,0.0,0.0
4912.974,0.0,0.0
4912.975,0.0,0.0
4912.975,0.0,0.0
4912.976,0.0,0.0
4912.977,0.0,0.0
4912.978,0.0,0.0
4912.979,0.0,0.0
4912.979,0.0,0.0
4912.98,0.0,0.0
4912.981,0.0,0.0
4912.983,0.0,0.0
4912.984,0.0,0.0
4912.984,0.0,0.0
4912.985,0.0,0.0
4912.986,0.0,0.0
4912.987,0.0,0.0
4912.988,0.0,0.0
4912.993,0.0,0.0
4912.993,0.0,0.0
4912.994,0.0,0.0
4912.995,0.0,0.0
4912.996,0.0,0.0
4912.997,0.0,0.0
4913.003,0.0,0.0
4913.004,0.0,0.0
4913.005,0.0,0.0
4913.007,0.0,0.0
4913.008,0.0,0.0
4913.01,0.0,0.0
4913.012,0.0,0.0
4913.013,0.0,0.0
4913.015,0.0,0.0
4913.018,0.0,0.0
4913.019,0.0,0.0
4913.021,0.0,0.0
4913.022,0.0,0.0
4913.027,0.0,0.0
4913.027,0.0,0.0
4913.028,0.0,0.0
4913.029,0.0,0.0
4913.03,0.0,0.0
4913.031,0.0,0.0
4913.031,0.0,0.0
4913.032,0.0,0.0
4913.033,0.0,0.0
4913.034,0.0,0.0
4913.035,0.0,0.0
4913.035,0.0,0.0
4913.036,0.0,0.0
4913.037,0.0,0.0
4913.039,0.0,0.0
4913.04,0.0,0.0
4913.04,0.0,0.0
4913.041,0.0,0.0
4913.042,0.0,0.0
4913.043,0.0,0.0
4913.044,0.0,0.0
4913.046,0.0,0.0
4913.047,0.0,0.0
4913.048,0.0,0.0
4913.049,0.0,0.0
4913.05,0.0,0.0
4913.05,0.0,0.0
4913.051,0.0,0.0
4913.052,0.0,0.0
4913.055,0.0,0.0
4913.056,0.0,0.0
4913.056,0.0,0.0
4913.057,0.0,0.0
4913.058,0.0,0.0
4913.059,0.0,0.0
4913.06,0.0,0.0
4913.06,0.0,0.0
4913.061,0.0,0.0
4913.062,0.0,0.0
4913.063,0.0,0.0
4913.064,0.0,0.0
4913.064,0.0,0.0
4913.065,0.0,0.0
4913.066,0.0,0.0
4913.068,0.0,0.0
4913.069,0.0,0.0
4913.069,0.0,0.0
4913.07,0.0,0.0
4913.071,0.0,0.0
4913.072,0.0,0.0
4913.073,0.0,0.0
4913.078,0.0,0.0
4913.078,0.0,0.0
4913.079,0.0,0.0
4913.08,0.0,0.0
4913.081,0.0,0.0
4913.081,0.0,0.0
4913.082,0.0,0.0
4913.083,0.0,0.0
4913.088,0.0,0.0
4913.089,0.0,0.0
4913.09,0.0,0.0
4913.09,0.0,0.0
4913.091,0.0,0.0
4913.092,0.0,0.0
4913.093,0.0,0.0
4913.095,0.0,0.0
4913.097,0.0,0.0
4913.098,0.0,0.0
4913.099,0.0,0.0
4913.103,0.0,0.0
4913.104,0.0,0.0
4913.105,0.0,0.0
4913.107,0.0,0.0
4913.108,0.0,0.0
4913.112,0.0,0.0
4913.113,0.0,0.0
4913.114,0.0,0.0
4913.116,0.0,0.0
4913.117,0.0,0.0
4913.119,0.0,0.0
4913.12,0.0,0.0
4913.121,0.0,0.0
4913.124,0.0,0.0
4913.125,0.0,0.0
4913.128,0.0,0.0
4913.128,0.0,0.0
4913.129,0.0,0.0
4913.132,0.0,0.0
4913.133,0.0,0.0
4913.134,0.0,0.0
4913.135,0.0,0.0
4913.135,0.0,0.0
4913.136,0.0,0.0
4913.137,0.0,0.0
4913.14,0.0,0.0
4913.141,0.0,0.0
4913.141,0.0,0.0
4913.142,0.0,0.0
4913.143,0.0,0.0
4913.144,0.0,0.0
4913.145,0.0,0.0
4913.145,0.0,0.0
4913.147,0.0,0.0
4913.148,0.0,0.0
4913.149,0.0,0.0
4913.15,0.0,0.0
4913.15,0.0,0.0
4913.151,0.0,0.0
4913.152,0.0,0.0
4913.156,0.0,0.0
4913.157,0.0,0.0
4913.157,0.0,0.0
4913.158,0.0,0.0
4913.159,0.0,0.0
4913.16,0.0,0.0
4913.161,0.0,0.0
4913.166,0.0,0.0
4913.167,0.0,0.0
4913.168,0.0,0.0
