347156, -26.78, -1.10, -20.66, 10.04, 28.73, -20.02, -1.28 
347193, -27.45, -1.04, -20.72, 10.04, 28.76, -20.82, -1.25 
347230, -27.23, -2.24, -20.78, 10.05, 28.77, -21.51, -1.34 
347267, -27.76, -1.85, -20.79, 10.04, 28.78, -22.15, -1.40 
347304, -27.86, -2.40, -20.86, 10.04, 28.79, -22.78, -1.50 
347341, -29.34, -1.49, -20.95, 10.05, 28.82, -23.52, -1.49 
347378, -29.66, -1.97, -21.03, 10.05, 28.83, -24.20, -1.54 
347415, -30.77, -1.62, -21.31, 10.07, 28.81, -25.11, -1.52 
347452, -29.75, 1.00, -21.57, 10.07, 28.83, -25.81, -1.27 
347489, -33.81, -0.67, -21.71, 10.08, 28.85, -26.74, -1.20 
347526, -36.57, -2.88, -21.73, 10.10, 28.88, -27.74, -1.36 
347563, -35.36, -2.63, -21.72, 10.11, 28.89, -28.49, -1.47 
347600, -34.77, -2.12, -21.73, 10.12, 28.90, -29.13, -1.54 
347637, -35.19, -2.59, -21.77, 10.13, 28.91, -29.77, -1.63 
347674, -34.64, -2.62, -21.81, 10.13, 28.92, -30.29, -1.73 
347711, -35.02, -2.29, -21.83, 10.14, 28.95, -30.79, -1.78 
347748, -35.96, -3.08, -21.94, 10.15, 28.94, -31.40, -1.90 
347785, -37.35, -3.16, -22.03, 10.17, 28.95, -32.08, -2.01 
347822, -37.58, -4.03, -22.13, 10.18, 28.94, -32.72, -2.20 
347859, -38.98, -3.46, -22.25, 10.19, 28.94, -33.45, -2.31 
347933, -39.00, -2.51, -22.35, 10.21, 28.95, -34.57, -2.33 
347970, -39.88, -2.60, -22.36, 10.21, 28.86, -35.12, -2.35 
348007, -38.90, -0.93, -22.29, 10.22, 28.77, -35.43, -2.20 
348044, -39.13, -3.05, -22.31, 10.22, 28.76, -35.82, -2.28 
348081, -41.14, 10.20, -22.31, 10.20, 28.66, -36.35, -1.05 
348118, -45.69, -3.28, -22.60, 10.25, 28.57, -37.55, -1.23 
348155, -40.23, -1.50, -22.65, 10.26, 28.57, -37.85, -1.25 
348192, -39.94, -1.80, -22.71, 10.23, 28.58, -38.12, -1.34 
348229, -43.65, -7.05, -22.85, 10.25, 28.53, -38.80, -1.89 
348266, -42.11, -1.69, -22.98, 10.26, 28.48, -39.25, -1.86 
348303, -44.34, -1.93, -23.11, 10.28, 28.42, -39.87, -1.85 
348340, -45.00, -1.29, -23.13, 10.28, 28.41, -40.40, -1.79 
348377, -43.36, -0.85, -23.17, 10.27, 28.39, -40.73, -1.71 
348414, -44.15, -2.08, -23.28, 10.27, 28.36, -41.17, -1.74 
348451, -45.57, -0.15, -23.42, 10.28, 28.28, -41.74, -1.57 
348488, -46.79, 0.42, -23.51, 10.28, 28.27, -42.33, -1.38 
348525, -47.91, -0.81, -23.63, 10.28, 28.29, -42.99, -1.32 
348562, -49.66, -1.89, -23.75, 10.29, 28.28, -43.77, -1.36 
348599, -46.03, -0.11, -24.13, 10.31, 28.22, -44.33, -1.23 
348636, -51.62, 0.51, -24.26, 10.30, 28.18, -45.19, -1.06 
348673, -53.78, -1.27, -24.45, 10.30, 28.15, -46.22, -1.08 
348710, -52.86, 1.05, -24.54, 10.31, 28.18, -46.96, -0.86 
348747, -55.72, -1.54, -24.65, 10.31, 28.22, -47.93, -0.93 
348784, -58.13, -3.77, -24.76, 10.31, 28.24, -49.05, -1.21 
348821, -59.16, -6.91, -24.87, 10.31, 28.25, -50.16, -1.78 
348858, -59.62, 0.63, -25.16, 10.33, 28.25, -51.36, -1.52 
348895, -61.49, -5.10, -25.35, 10.32, 28.29, -52.55, -1.89 
348932, -64.39, -1.89, -25.62, 10.34, 28.30, -53.98, -1.87 
348969, -64.20, -2.83, -25.74, 10.34, 28.32, -55.11, -1.97 
349006, -64.28, -3.56, -25.81, 10.35, 28.32, -56.09, -2.12 
349043, -65.85, -2.66, -25.94, 10.35, 28.32, -57.18, -2.18 
349080, -65.85, -1.18, -26.07, 10.36, 28.32, -58.16, -2.07 
349117, -56.96, 42.26, -26.28, 10.37, 28.35, -58.23, 2.38 
349154, -69.55, -1.57, -26.50, 10.37, 28.41, -59.56, 1.99 
349191, -72.54, -4.49, -26.74, 10.38, 28.42, -61.08, 1.34 
349228, -73.13, -10.01, -26.87, 10.39, 28.42, -62.40, 0.21 
349265, -74.46, -9.18, -26.96, 10.40, 28.43, -63.68, -0.71 
349302, -74.30, -10.00, -27.01, 10.40, 28.42, -64.80, -1.64 
349339, -75.30, -9.36, -27.09, 10.41, 28.41, -65.91, -2.41 
349376, -78.01, -11.23, -27.30, 10.43, 28.36, -67.31, -3.27 
349413, -76.51, -6.79, -27.64, 10.44, 28.36, -68.54, -3.61 
349450, -79.20, -15.24, -28.00, 10.47, 28.35, -69.93, -4.75 
349487, -82.47, -22.82, -28.11, 10.48, 28.34, -71.29, -6.55 
349524, -82.19, -24.19, -28.15, 10.49, 28.34, -72.41, -8.30 
349561, -82.28, -20.08, -28.23, 10.49, 28.34, -73.47, -9.48 
349598, -82.51, -21.98, -28.29, 10.48, 28.27, -74.42, -10.73 
349635, -83.14, 9.20, -28.29, 10.48, 28.19, -75.29, -8.74 
349672, -82.59, -9.32, -28.28, 10.48, 28.17, -76.01, -8.81 
349709, -83.22, 8.68, -28.28, 10.49, 28.01, -76.74, -7.05 
349746, -83.06, 8.96, -28.22, 10.48, 27.83, -77.32, -5.45 
349783, -81.78, 28.94, -28.14, 10.49, 27.74, -77.69, -2.00 
349820, -80.82, 16.22, -28.06, 10.50, 27.74, -77.93, -0.17 
349857, -80.78, 16.78, -28.00, 10.51, 27.75, -78.16, 1.53 
349894, -80.63, 17.88, -28.04, 10.51, 27.74, -78.45, 3.17 
349931, -80.80, 19.75, -28.13, 10.52, 27.75, -78.76, 4.84 
349968, -81.64, 23.06, -28.20, 10.53, 27.75, -79.11, 6.66 
350005, -82.61, 17.79, -28.25, 10.55, 27.76, -79.51, 7.79 
350042, -82.18, 22.15, -28.29, 10.55, 27.84, -79.81, 9.23 
350079, -82.68, 5.94, -28.39, 10.56, 28.00, -80.19, 8.91 
350116, -84.10, 11.57, -28.40, 10.56, 28.16, -80.59, 9.18 
350153, -84.87, -30.26, -28.39, 10.56, 28.20, -81.01, 5.23 
350190, -84.22, -1.09, -28.39, 10.56, 28.20, -81.33, 4.60 
350227, -84.57, -9.37, -28.39, 10.57, 28.20, -81.65, 3.21 
350264, -84.11, -17.54, -28.39, 10.59, 28.19, -81.90, 1.15 
350301, -84.29, -10.83, -28.40, 10.59, 28.18, -82.14, -0.04 
350338, -84.14, -9.59, -28.39, 10.59, 28.19, -82.34, -0.99 
350375, -84.33, -7.54, -28.41, 10.60, 28.18, -82.55, -1.64 
350412, -84.11, -13.53, -28.42, 10.60, 28.19, -82.72, -2.83 
350449, -84.38, -6.40, -28.43, 10.60, 28.19, -82.89, -3.19 
350486, -84.02, -2.64, -28.43, 10.60, 28.19, -83.01, -3.14 
350523, -84.29, -9.02, -28.43, 10.59, 28.19, -83.13, -3.73 
350560, -83.74, -9.01, -28.43, 10.59, 28.18, -83.19, -4.26 
350597, -84.43, -4.79, -28.43, 10.59, 28.19, -83.32, -4.31 
350634, -83.99, -12.11, -28.43, 10.58, 28.18, -83.39, -5.10 
350671, -84.09, -10.07, -28.43, 10.59, 28.19, -83.46, -5.59 
350708, -84.05, -7.65, -28.45, 10.59, 28.17, -83.53, -5.79 
350745, -83.63, -2.28, -28.45, 10.60, 28.16, -83.54, -5.43 
350782, -83.48, -5.54, -28.45, 10.61, 28.16, -83.54, -5.43 
350819, -83.78, -8.80, -28.45, 10.63, 28.16, -83.56, -5.76 
350856, -84.25, -4.40, -28.46, 10.64, 28.16, -83.64, -5.61 
350893, -83.81, -11.11, -28.47, 10.64, 28.16, -83.66, -6.16 
350930, -84.43, -16.80, -28.48, 10.65, 28.15, -83.75, -7.21 
350967, -83.77, -4.28, -28.48, 10.65, 28.16, -83.75, -6.92 
351004, -83.94, -12.86, -28.48, 10.65, 28.17, -83.77, -7.52 
351041, -84.74, -14.04, -28.47, 10.65, 28.17, -83.86, -8.17 
351078, -84.29, -2.77, -28.47, 10.64, 28.18, -83.91, -7.64 
351115, -84.39, -7.09, -28.47, 10.64, 28.18, -83.95, -7.58 
351152, -84.42, -9.32, -28.47, 10.63, 28.18, -84.00, -7.76 
351189, -83.88, -4.66, -28.48, 10.64, 28.17, -83.99, -7.45 
351226, -84.75, -7.79, -28.48, 10.64, 28.18, -84.07, -7.48 
351263, -84.28, -12.00, -28.49, 10.65, 28.18, -84.10, -7.92 
351300, -84.85, -13.60, -28.50, 10.66, 28.19, -84.18, -8.48 
351337, -84.55, -5.77, -28.51, 10.66, 28.19, -84.23, -8.21 
351374, -84.09, -4.54, -28.52, 10.68, 28.19, -84.23, -7.83 
351411, -84.42, -10.98, -28.52, 10.68, 28.20, -84.25, -8.14 
351448, -84.29, -4.40, -28.52, 10.68, 28.21, -84.25, -7.76 
351485, -84.74, -9.96, -28.52, 10.68, 28.21, -84.30, -7.99 
351522, -84.42, -13.70, -28.52, 10.68, 28.22, -84.31, -8.56 
351559, -84.49, -9.42, -28.52, 10.67, 28.23, -84.33, -8.65 
351596, -85.11, -9.88, -28.51, 10.67, 28.23, -84.40, -8.77 
351633, -83.94, -3.92, -28.52, 10.68, 28.23, -84.36, -8.28 
351670, -84.32, -20.01, -28.52, 10.70, 28.22, -84.36, -9.44 
351707, -84.89, -8.56, -28.53, 10.70, 28.22, -84.42, -9.34 
351744, -84.52, -13.08, -28.54, 10.70, 28.22, -84.44, -9.72 
351781, -84.89, -15.90, -28.55, 10.71, 28.22, -84.49, -10.33 
351818, -85.30, -3.99, -28.55, 10.72, 28.21, -84.58, -9.68 
351855, -85.50, -45.00, -28.55, 10.73, 28.35, -84.66, -13.21 
351892, -84.81, -32.01, -28.55, 10.73, 28.38, -84.67, -15.09 
351929, -84.37, -23.10, -28.55, 10.74, 28.40, -84.65, -15.88 
351966, -85.03, -26.94, -28.55, 10.73, 28.41, -84.68, -16.99 
352003, -84.26, -18.43, -28.54, 10.73, 28.43, -84.64, -17.14 
352040, -85.25, -25.35, -28.54, 10.73, 28.43, -84.70, -17.96 
352077, -84.88, -22.60, -28.55, 10.72, 28.43, -84.72, -18.43 
352114, -84.53, -14.24, -28.55, 10.72, 28.42, -84.71, -18.02 
352151, -84.60, -17.10, -28.56, 10.73, 28.42, -84.70, -17.92 
352188, -84.75, -24.49, -28.57, 10.73, 28.42, -84.71, -18.57 
352225, -84.58, -20.01, -28.58, 10.73, 28.41, -84.71, -18.71 
352262, -83.79, -23.20, -28.59, 10.74, 28.41, -84.63, -19.15 
352299, -84.42, -17.04, -28.59, 10.75, 28.41, -84.61, -18.93 
352336, -83.99, -13.17, -28.59, 10.75, 28.40, -84.55, -18.36 
352373, -85.00, -21.14, -28.60, 10.75, 28.41, -84.60, -18.64 
352410, -84.42, -14.10, -28.59, 10.74, 28.40, -84.58, -18.19 
352447, -84.82, -26.08, -28.60, 10.75, 28.41, -84.60, -18.97 
352484, -84.49, -18.78, -28.59, 10.76, 28.41, -84.59, -18.95 
352521, -84.34, -18.77, -28.58, 10.76, 28.41, -84.56, -18.93 
352558, -84.60, -22.56, -28.58, 10.76, 28.40, -84.56, -19.29 
352595, -84.91, -24.02, -28.59, 10.77, 28.41, -84.60, -19.75 
352632, -84.89, -20.52, -28.60, 10.78, 28.41, -84.64, -19.82 
352669, -85.02, -24.52, -28.60, 10.78, 28.40, -84.68, -20.29 
352706, -84.38, -15.23, -28.61, 10.79, 28.39, -84.65, -19.78 
352743, -84.50, -14.37, -28.61, 10.80, 28.39, -84.64, -19.23 
352780, -84.44, -15.38, -28.62, 10.81, 28.38, -84.63, -18.84 
352817, -84.85, -21.22, -28.62, 10.83, 28.38, -84.65, -19.06 
352854, -84.57, -20.68, -28.62, 10.83, 28.38, -84.64, -19.22 
352891, -84.37, -17.74, -28.61, 10.84, 28.38, -84.61, -19.06 
352928, -85.10, -20.73, -28.62, 10.83, 28.39, -84.66, -19.24 
352965, -84.55, -19.21, -28.61, 10.84, 28.39, -84.65, -19.23 
353002, -84.31, -17.76, -28.61, 10.82, 28.40, -84.62, -19.09
353039, -84.41, -17.48, -28.61, 10.82, 28.40, -84.60, -18.94 
353076, -85.15, -25.91, -28.61, 10.82, 28.40, -84.65, -19.63 
353113, -85.02, -23.43, -28.61, 10.82, 28.40, -84.69, -20.01 
353150, -84.53, -20.05, -28.62, 10.82, 28.40, -84.68, -20.02 
353187, -84.74, -13.06, -28.63, 10.82, 28.39, -84.69, -19.32 
353224, -84.67, 5.98, -28.63, 10.82, 28.38, -84.70, -16.79 
353261, -84.60, -11.81, -28.64, 10.83, 28.39, -84.69, -16.28 
353298, -85.06, -8.94, -28.65, 10.84, 28.40, -84.73, -15.54 
353335, -84.61, -20.68, -28.64, 10.84, 28.44, -84.72, -16.06 
353372, -84.79, -16.81, -28.65, 10.84, 28.45, -84.73, -16.13 
353409, -85.06, -15.01, -28.65, 10.84, 28.46, -84.76, -16.02 
353446, -84.47, -15.38, -28.65, 10.83, 28.47, -84.73, -15.96 
353483, -84.63, -19.30, -28.64, 10.83, 28.48, -84.72, -16.30 
353520, -84.60, -16.22, -28.63, 10.83, 28.48, -84.70, -16.29 
353557, -84.94, -21.58, -28.64, 10.82, 28.48, -84.73, -16.83 
353594, -83.72, -14.22, -28.64, 10.82, 28.48, -84.63, -16.57 
353631, -84.96, -22.55, -28.65, 10.82, 28.48, -84.67, -17.16 
353668, -84.91, -15.90, -28.66, 10.82, 28.46, -84.70, -17.03 
353705, -84.52, -10.81, -28.67, 10.83, 28.46, -84.69, -16.41 
353742, -83.71, -19.35, -28.67, 10.84, 28.45, -84.60, -16.69 
353779, -84.05, -16.33, -28.68, 10.85, 28.46, -84.55, -16.64 
353816, -84.07, -21.02, -28.68, 10.86, 28.46, -84.50, -17.07 
353853, -85.02, -15.95, -28.68, 10.86, 28.46, -84.56, -16.96 
353890, -84.66, -11.99, -28.69, 10.87, 28.46, -84.58, -16.45 
353927, -84.48, -23.54, -28.69, 10.88, 28.47, -84.56, -17.16 
353964, -83.89, -18.36, -28.69, 10.88, 28.47, -84.50, -17.28 
354001, -84.63, -14.93, -28.69, 10.88, 28.47, -84.51, -17.04 
354038, -84.90, -14.83, -28.69, 10.88, 28.48, -84.55, -16.82  
354075, -84.63, -17.98, -28.69, 10.89, 28.47, -84.56, -16.93 
354112, -84.53, -18.35, -28.69, 10.88, 28.48, -84.55, -17.08 
354149, -84.74, -11.42, -28.69, 10.87, 28.48, -84.57, -16.52 
354186, -84.07, -21.25, -28.68, 10.88, 28.47, -84.51, -16.99 
354223, -84.92, -15.65, -28.69, 10.88, 28.48, -84.56, -16.85 
354260, -84.42, -19.28, -28.70, 10.88, 28.48, -84.55, -17.10 
354297, -84.98, -19.09, -28.71, 10.88, 28.48, -84.60, -17.30 
354334, -85.09, -17.76, -28.71, 10.87, 28.47, -84.66, -17.35 
354371, -84.58, -16.65, -28.71, 10.87, 28.47, -84.65, -17.28 
354408, -85.07, -16.97, -28.71, 10.86, 28.48, -84.69, -17.26 
354445, -85.05, -23.43, -28.71, 10.86, 28.48, -84.73, -17.87 
354482, -84.78, -14.04, -28.70, 10.86, 28.49, -84.73, -17.49 
354519, -84.76, -18.52, -28.71, 10.86, 28.50, -84.73, -17.59 
354556, -84.49, -18.52, -28.70, 10.87, 28.51, -84.71, -17.68 
354593, -84.67, -14.88, -28.71, 10.87, 28.51, -84.70, -17.40 
354630, -85.06, -19.01, -28.71, 10.87, 28.50, -84.75, -17.56 
354667, -84.94, -22.23, -28.72, 10.87, 28.50, -84.77, -18.02 
354704, -85.14, -23.24, -28.72, 10.89, 28.50, -84.81, -18.53 
354741, -84.97, -21.58, -28.73, 10.89, 28.49, -84.83, -18.83 
354778, -85.33, -17.92, -28.73, 10.90, 28.49, -84.89, -18.73 
354815, -84.53, -16.67, -28.74, 10.90, 28.49, -84.86, -18.53 
354852, -84.73, -23.74, -28.74, 10.90, 28.50, -84.85, -19.05 
354889, -84.99, -16.61, -28.74, 10.90, 28.51, -84.86, -18.81 
354926, -85.30, -14.91, -28.74, 10.90, 28.51, -84.90, -18.42 
354963, -85.00, -14.93, -28.75, 10.89, 28.51, -84.92, -18.08 
355000, -84.57, -17.91, -28.74, 10.88, 28.52, -84.88, -18.07 
355037, -84.59, -22.35, -28.74, 10.88, 28.52, -84.85, -18.50 
355074, -84.58, -17.47, -28.75, 10.88, 28.52, -84.83, -18.39 
355111, -84.55, -17.20, -28.75, 10.88, 28.53, -84.81, -18.27 
355148, -84.93, -18.62, -28.76, 10.89, 28.53, -84.82, -18.30 
355185, -85.12, -19.03, -28.77, 10.90, 28.55, -84.86, -18.36 
355222, -84.90, -17.32, -28.77, 10.90, 28.54, -84.87, -18.26 
355259, -84.94, -18.53, -28.77, 10.91, 28.54, -84.87, -18.28 
355296, -84.41, -12.77, -28.77, 10.90, 28.54, -84.83, -17.73 
355333, -84.45, -18.09, -28.77, 10.91, 28.54, -84.79, -17.77 
355370, -85.14, -20.84, -28.77, 10.91, 28.55, -84.83, -18.07 
355407, -84.65, -18.43, -28.77, 10.91, 28.55, -84.80, -18.11 
355444, -85.14, -17.06, -28.77, 10.91, 28.55, -84.84, -18.00 
355481, -84.54, -14.44, -28.77, 10.90, 28.55, -84.82, -17.65 
355518, -84.51, -11.14, -28.77, 10.90, 28.54, -84.78, -17.00 
355555, -84.69, -17.19, -28.77, 10.92, 28.56, -84.78, -17.01 
355592, -85.05, -23.81, -28.77, 10.93, 28.56, -84.80, -17.68 
355629, -84.61, -20.33, -28.78, 10.93, 28.55, -84.79, -17.94 
355666, -84.65, -16.65, -28.78, 10.93, 28.54, -84.78, -17.81 
355703, -85.03, -20.49, -28.79, 10.94, 28.52, -84.81, -18.07 
355740, -84.58, -18.43, -28.79, 10.94, 28.53, -84.79, -18.11 
355777, -85.09, -21.08, -28.80, 10.93, 28.53, -84.82, -18.41 
355814, -84.48, -21.25, -28.79, 10.93, 28.54, -84.78, -18.70 
355851, -85.42, -18.23, -28.79, 10.92, 28.54, -84.84, -18.66 
355888, -85.27, -17.93, -28.79, 10.91, 28.56, -84.89, -18.59 
355925, -85.02, -27.56, -28.79, 10.91, 28.56, -84.90, -19.49 
355962, -85.86, -17.05, -28.79, 10.91, 28.57, -85.00, -19.25 
355999, -85.00, -25.29, -28.79, 10.92, 28.58, -85.00, -19.85 
356036, -84.48, -20.71, -28.80, 10.91, 28.57, -84.96, -19.93 
356073, -84.51, -14.10, -28.81, 10.93, 28.57, -84.92, -19.34 
356110, -85.02, -20.97, -28.81, 10.94, 28.58, -84.93, -19.49
356147, -84.74, -16.70, -28.82, 10.94, 28.59, -84.92, -19.21 
356184, -84.82, -17.42, -28.83, 10.95, 28.59, -84.92, -19.03 
356221, -84.68, -13.76, -28.83, 10.94, 28.58, -84.90, -18.51 
356258, -85.06, -18.53, -28.84, 10.93, 28.57, -84.92, -18.51 
356295, -84.88, -16.76, -28.83, 10.94, 28.58, -84.91, -18.34 
356332, -84.08, -17.46, -28.84, 10.94, 28.57, -84.83, -18.25 
356369, -85.08, -10.56, -28.85, 10.94, 28.57, -84.87, -17.48 
356406, -85.18, -20.27, -28.85, 10.94, 28.57, -84.90, -17.76 
356443, -85.15, -18.43, -28.85, 10.94, 28.57, -84.93, -17.83 
356480, -85.23, -16.91, -28.85, 10.94, 28.57, -84.96, -17.73 
356517, -84.82, -16.47, -28.86, 10.94, 28.57, -84.95, -17.60 
356554, -84.62, -15.13, -28.86, 10.95, 28.57, -84.92, -17.35 
356591, -84.89, -23.90, -28.87, 10.95, 28.57, -84.92, -18.00 
356628, -84.69, -18.35, -28.88, 10.97, 28.56, -84.91, -18.03 
356665, -85.06, -20.24, -28.89, 10.97, 28.56, -84.93, -18.25 
356702, -84.97, -28.43, -28.90, 10.97, 28.57, -84.94, -19.26 
356739, -85.58, -26.71, -28.90, 10.97, 28.59, -85.01, -20.01 
356776, -84.67, -19.94, -28.90, 10.97, 28.59, -84.98, -20.00 
356813, -85.20, -27.48, -28.91, 10.97, 28.60, -85.00, -20.75 
356850, -84.49, -24.81, -28.91, 10.98, 28.60, -84.96, -21.15 
356887, -84.77, -22.58, -28.91, 10.97, 28.60, -84.94, -21.29 
356924, -84.77, -18.53, -28.92, 10.98, 28.62, -84.93, -21.01 
356961, -85.35, -26.43, -28.92, 10.99, 28.62, -84.97, -21.55 
356998, -84.86, -20.08, -28.93, 10.99, 28.62, -84.97, -21.40 
357035, -85.24, -26.30, -28.94, 10.99, 28.63, -85.00, -21.89 
357072, -85.09, -23.36, -28.94, 10.99, 28.63, -85.01, -22.04 
357109, -84.74, -22.32, -28.95, 10.99, 28.62, -84.99, -22.06 
357146, -85.02, -26.44, -28.95, 10.98, 28.61, -85.00, -22.51 
357183, -84.99, -19.28, -28.95, 10.98, 28.62, -85.00, -22.19 
357220, -84.85, -22.64, -28.96, 10.99, 28.61, -84.99, -22.22 
357257, -84.99, -19.73, -28.96, 10.98, 28.62, -84.99, -21.98 
357294, -84.91, -18.71, -28.95, 10.97, 28.62, -84.97, -21.66 
357331, -85.04, -18.63, -28.96, 10.97, 28.62, -84.99, -21.36 
357368, -85.03, -23.31, -28.96, 10.97, 28.63, -84.99, -21.56 
357405, -85.09, -22.69, -28.96, 10.97, 28.63, -85.00, -21.67 
357442, -84.76, -18.62, -28.97, 10.97, 28.64, -84.98, -21.36 
357479, -84.95, -16.03, -28.97, 10.97, 28.64, -84.98, -20.83 
357516, -85.02, -25.28, -28.98, 10.98, 28.65, -85.00, -21.27 
357553, -85.27, -20.70, -28.99, 10.99, 28.66, -85.03, -21.20 
357590, -84.65, -20.03, -28.99, 10.99, 28.65, -85.00, -21.08 
357627, -85.13, -21.69, -29.00, 11.00, 28.67, -85.01, -21.13 
357664, -84.92, -27.55, -29.00, 11.01, 28.67, -85.00, -21.77 
357701, -85.47, -26.28, -28.99, 11.01, 28.68, -85.05, -22.22 
357738, -84.70, -28.21, -29.00, 11.01, 28.68, -85.02, -22.82 
357775, -85.50, -24.13, -28.99, 11.01, 28.69, -85.06, -22.95 
357812, -85.50, -25.29, -28.99, 11.01, 28.68, -85.11, -23.19 
357849, -85.17, -21.23, -29.01, 11.01, 28.69, -85.12, -22.98 
357886, -85.32, -17.73, -29.01, 11.02, 28.68, -85.15, -22.45 
357923, -85.47, -25.15, -29.01, 11.03, 28.68, -85.18, -22.72 
357960, -85.70, -25.68, -29.03, 11.04, 28.67, -85.25, -23.00 
357997, -86.18, -21.01, -29.03, 11.04, 28.67, -85.35, -22.80 
358034, -84.77, -28.12, -29.04, 11.04, 28.66, -85.29, -23.33 
358071, -85.74, -31.40, -29.04, 11.05, 28.67, -85.34, -24.13 
358108, -84.89, -28.15, -29.03, 11.05, 28.68, -85.29, -24.54 
358145, -85.05, -25.40, -29.03, 11.05, 28.68, -85.26, -24.62 
358182, -85.65, -26.71, -29.03, 11.05, 28.69, -85.30, -24.83 
358219, -84.82, -15.54, -29.03, 11.04, 28.68, -85.25, -23.91 
358256, -84.74, -18.07, -29.03, 11.04, 28.69, -85.20, -23.33 
358293, -85.25, -20.01, -29.03, 11.04, 28.70, -85.21, -22.99 
358330, -85.54, -26.00, -29.03, 11.04, 28.69, -85.24, -23.29 
358367, -85.55, -30.81, -29.03, 11.05, 28.69, -85.27, -24.04 
358404, -85.71, -26.57, -29.04, 11.05, 28.69, -85.33, -24.29 
358441, -85.13, -16.67, -29.05, 11.05, 28.69, -85.31, -23.53 
358478, -85.43, -29.14, -29.06, 11.06, 28.69, -85.33, -24.08 
358515, -85.10, -24.44, -29.06, 11.06, 28.69, -85.31, -24.11 
358552, -85.11, -24.17, -29.06, 11.07, 28.69, -85.29, -24.11 
358589, -85.43, -24.73, -29.05, 11.08, 28.70, -85.30, -24.17 
358626, -84.76, -25.46, -29.05, 11.06, 28.70, -85.24, -24.31 
358663, -84.98, -26.44, -29.05, 11.06, 28.72, -85.21, -24.52 
358700, -85.11, -24.71, -29.04, 11.06, 28.72, -85.20, -24.54 
358737, -85.57, -28.15, -29.05, 11.06, 28.73, -85.24, -24.91 
358774, -85.64, -23.42, -29.04, 11.06, 28.73, -85.27, -24.76 
358811, -84.89, -22.07, -29.05, 11.06, 28.73, -85.24, -24.49 
358848, -84.99, -21.69, -29.05, 11.07, 28.73, -85.22, -24.20 
358885, -85.14, -24.96, -29.03, 11.07, 28.74, -85.19, -24.27 
358922, -84.89, -20.83, -28.98, 11.07, 28.74, -85.12, -23.93 
358959, -84.27, -17.60, -28.95, 11.07, 28.73, -85.00, -23.30  
358996, -83.88, -22.56, -28.85, 11.07, 28.74, -84.81, -23.23 
359033, -82.04, -9.95, -28.73, 11.07, 28.74, -84.42, -21.90 
359070, -81.25, -14.04, -28.55, 11.06, 28.75, -83.94, -21.12 
359107, -79.92, -7.78, -28.36, 11.05, 28.75, -83.36, -19.79 
359144, -78.38, -8.86, -28.25, 11.04, 28.76, -82.77, -18.71 
359181, -78.02, -10.95, -28.16, 11.03, 28.77, -82.21, -17.94 
359218, -76.83, -9.29, -28.03, 11.02, 28.77, -81.56, -17.08 
359255, -75.47, -5.95, -27.92, 11.02, 28.77, -80.85, -15.98 
359292, -74.42, -5.81, -27.79, 11.02, 28.78, -80.09, -14.96 
359329, -73.53, -7.72, -27.65, 11.01, 28.75, -79.31, -14.24 
359366, -72.81, -5.97, -27.57, 11.02, 28.74, -78.58, -13.41 
359403, -72.20, -6.76, -27.53, 11.02, 28.74, -77.91, -12.74 
359440, -71.75, -4.50, -27.51, 11.02, 28.73, -77.27, -11.92 
359477, -70.63, -3.64, -27.47, 11.02, 28.72, -76.58, -11.09 
359514, -70.77, -5.51, -27.39, 11.02, 28.72, -75.93, -10.53 
359551, -70.07, -3.25, -27.35, 11.01, 28.72, -75.30, -9.81 
359588, -69.16, -4.80, -27.21, 11.01, 28.73, -74.56, -9.31 
359625, -68.53, -3.85, -27.09, 11.01, 28.73, -73.85, -8.77 
359662, -67.09, -5.08, -26.91, 11.00, 28.72, -73.01, -8.40 
359699, -65.02, -1.60, -26.75, 11.00, 28.72, -72.07, -7.73 
359736, -64.02, -3.24, -26.58, 10.99, 28.73, -71.12, -7.29 
359773, -62.55, -1.86, -26.36, 10.98, 28.72, -70.06, -6.75 
359810, -60.67, -1.51, -26.18, 10.97, 28.70, -68.96, -6.24 
359847, -58.79, -2.23, -25.95, 10.97, 28.70, -67.73, -5.84 
359884, -57.08, -2.02, -25.77, 10.97, 28.70, -66.50, -5.45 
359921, -55.30, -2.38, -25.60, 10.97, 28.69, -65.23, -5.15 
359958, -54.25, -0.37, -25.32, 10.96, 28.69, -63.88, -4.68 
359995, -51.43, -1.08, -25.02, 10.97, 28.69, -62.37, -4.31 
360032, -51.11, -0.42, -24.84, 10.96, 28.66, -61.08, -3.93 
360069, -49.21, -0.36, -24.71, 10.96, 28.63, -59.77, -3.57 
360106, -47.29, -1.21, -24.51, 10.95, 28.64, -58.35, -3.34 
360143, -45.61, -0.45, -24.22, 10.95, 28.60, -56.82, -3.06 
360180, -42.50, -0.15, -23.93, 10.94, 28.61, -55.12, -2.77 
360217, -41.56, -0.64, -23.70, 10.94, 28.63, -53.56, -2.56 
360254, -39.54, 0.28, -23.39, 10.93, 28.58, -51.88, -2.29 
360291, -40.64, -2.99, -23.10, 10.94, 28.56, -50.49, -2.35 
360328, -22.82, 5.33, -22.86, 10.95, 28.53, -47.51, -1.57 
360365, -35.33, -2.12, -22.74, 10.95, 28.49, -46.18, -1.63 
360402, -35.48, -2.43, -22.63, 10.95, 28.44, -45.01, -1.70 
360439, -31.44, 0.49, -22.46, 10.95, 28.39, -43.50, -1.48 
